t,feature_0,feature_1,feature_2,feature_3,feature_4,event_indicator,time_to_event,run_id,split,seed
2,0.01,0.0,0.99,25.096,1.0,1,13,sir_graph_seed_80,test,80
3,0.01,0.0,0.99,25.096,1.0,1,12,sir_graph_seed_80,test,80
4,0.018,0.0,0.982,25.096,1.0,1,11,sir_graph_seed_80,test,80
5,0.03,0.0,0.97,25.096,1.0,1,10,sir_graph_seed_80,test,80
6,0.046,0.0,0.954,25.096,1.0,1,9,sir_graph_seed_80,test,80
7,0.072,0.0,0.928,25.096,1.0,1,8,sir_graph_seed_80,test,80
8,0.094,0.0,0.906,25.096,1.0,1,7,sir_graph_seed_80,test,80
9,0.136,0.0,0.864,25.096,1.0,1,6,sir_graph_seed_80,test,80
10,0.196,0.0,0.804,25.096,1.0,1,5,sir_graph_seed_80,test,80
11,0.268,0.002,0.73,25.096,1.0,1,4,sir_graph_seed_80,test,80
12,0.35,0.002,0.648,25.096,1.0,1,3,sir_graph_seed_80,test,80
13,0.448,0.004,0.548,25.096,1.0,1,2,sir_graph_seed_80,test,80
14,0.564,0.006,0.43,25.096,1.0,1,1,sir_graph_seed_80,test,80
15,0.65,0.016,0.334,25.096,1.0,1,0,sir_graph_seed_80,test,80
0,0.004,0.0,0.996,24.996,2.0,1,14,sir_graph_seed_81,test,81
1,0.006,0.0,0.994,24.996,2.0,1,13,sir_graph_seed_81,test,81
2,0.012,0.0,0.988,24.996,2.0,1,12,sir_graph_seed_81,test,81
3,0.024,0.0,0.976,24.996,1.0,1,11,sir_graph_seed_81,test,81
4,0.036,0.002,0.962,24.996,2.0,1,10,sir_graph_seed_81,test,81
5,0.058,0.002,0.94,24.996,2.0,1,9,sir_graph_seed_81,test,81
6,0.082,0.002,0.916,24.996,1.0,1,8,sir_graph_seed_81,test,81
7,0.12,0.004,0.876,24.996,1.0,1,7,sir_graph_seed_81,test,81
8,0.17,0.006,0.824,24.996,1.0,1,6,sir_graph_seed_81,test,81
9,0.208,0.01,0.782,24.996,1.0,1,5,sir_graph_seed_81,test,81
10,0.276,0.012,0.712,24.996,1.0,1,4,sir_graph_seed_81,test,81
11,0.37,0.014,0.616,24.996,1.0,1,3,sir_graph_seed_81,test,81
12,0.456,0.02,0.524,24.996,1.0,1,2,sir_graph_seed_81,test,81
13,0.552,0.02,0.428,24.996,1.0,1,1,sir_graph_seed_81,test,81
14,0.66,0.022,0.318,24.996,1.0,1,0,sir_graph_seed_81,test,81
0,0.004,0.0,0.996,24.82,2.0,1,16,sir_graph_seed_82,test,82
1,0.004,0.0,0.996,24.82,2.0,1,15,sir_graph_seed_82,test,82
2,0.006,0.0,0.994,24.82,2.0,1,14,sir_graph_seed_82,test,82
3,0.008,0.0,0.992,24.82,2.0,1,13,sir_graph_seed_82,test,82
4,0.012,0.0,0.988,24.82,2.0,1,12,sir_graph_seed_82,test,82
5,0.016,0.0,0.984,24.82,1.0,1,11,sir_graph_seed_82,test,82
6,0.024,0.0,0.976,24.82,1.0,1,10,sir_graph_seed_82,test,82
7,0.036,0.0,0.964,24.82,1.0,1,9,sir_graph_seed_82,test,82
8,0.056,0.0,0.944,24.82,1.0,1,8,sir_graph_seed_82,test,82
9,0.084,0.0,0.916,24.82,1.0,1,7,sir_graph_seed_82,test,82
10,0.116,0.004,0.88,24.82,1.0,1,6,sir_graph_seed_82,test,82
11,0.186,0.004,0.81,24.82,1.0,1,5,sir_graph_seed_82,test,82
12,0.252,0.006,0.742,24.82,1.0,1,4,sir_graph_seed_82,test,82
13,0.334,0.01,0.656,24.82,1.0,1,3,sir_graph_seed_82,test,82
14,0.428,0.01,0.562,24.82,1.0,1,2,sir_graph_seed_82,test,82
15,0.524,0.016,0.46,24.82,1.0,1,1,sir_graph_seed_82,test,82
16,0.646,0.016,0.338,24.82,1.0,1,0,sir_graph_seed_82,test,82
0,0.004,0.0,0.996,24.828,2.0,1,14,sir_graph_seed_83,test,83
1,0.006,0.0,0.994,24.828,2.0,1,13,sir_graph_seed_83,test,83
2,0.01,0.0,0.99,24.828,2.0,1,12,sir_graph_seed_83,test,83
3,0.014,0.0,0.986,24.828,2.0,1,11,sir_graph_seed_83,test,83
4,0.03,0.0,0.97,24.828,1.0,1,10,sir_graph_seed_83,test,83
5,0.048,0.0,0.952,24.828,1.0,1,9,sir_graph_seed_83,test,83
6,0.074,0.0,0.926,24.828,1.0,1,8,sir_graph_seed_83,test,83
7,0.096,0.004,0.9,24.828,1.0,1,7,sir_graph_seed_83,test,83
8,0.134,0.006,0.86,24.828,1.0,1,6,sir_graph_seed_83,test,83
9,0.2,0.006,0.794,24.828,1.0,1,5,sir_graph_seed_83,test,83
10,0.282,0.008,0.71,24.828,1.0,1,4,sir_graph_seed_83,test,83
11,0.39,0.012,0.598,24.828,1.0,1,3,sir_graph_seed_83,test,83
12,0.474,0.016,0.51,24.828,1.0,1,2,sir_graph_seed_83,test,83
13,0.582,0.02,0.398,24.828,1.0,1,1,sir_graph_seed_83,test,83
14,0.698,0.024,0.278,24.828,1.0,1,0,sir_graph_seed_83,test,83
0,0.004,0.0,0.996,24.732,2.0,1,16,sir_graph_seed_84,test,84
1,0.004,0.0,0.996,24.732,2.0,1,15,sir_graph_seed_84,test,84
2,0.004,0.0,0.996,24.732,2.0,1,14,sir_graph_seed_84,test,84
3,0.008,0.0,0.992,24.732,2.0,1,13,sir_graph_seed_84,test,84
4,0.012,0.0,0.988,24.732,1.0,1,12,sir_graph_seed_84,test,84
5,0.022,0.0,0.978,24.732,1.0,1,11,sir_graph_seed_84,test,84
6,0.034,0.0,0.966,24.732,1.0,1,10,sir_graph_seed_84,test,84
7,0.058,0.0,0.942,24.732,1.0,1,9,sir_graph_seed_84,test,84
8,0.084,0.0,0.916,24.732,1.0,1,8,sir_graph_seed_84,test,84
9,0.114,0.0,0.886,24.732,1.0,1,7,sir_graph_seed_84,test,84
10,0.18,0.0,0.82,24.732,1.0,1,6,sir_graph_seed_84,test,84
11,0.252,0.002,0.746,24.732,1.0,1,5,sir_graph_seed_84,test,84
12,0.334,0.004,0.662,24.732,1.0,1,4,sir_graph_seed_84,test,84
13,0.41,0.01,0.58,24.732,1.0,1,3,sir_graph_seed_84,test,84
14,0.486,0.014,0.5,24.732,1.0,1,2,sir_graph_seed_84,test,84
15,0.588,0.02,0.392,24.732,1.0,1,1,sir_graph_seed_84,test,84
16,0.682,0.022,0.296,24.732,1.0,1,0,sir_graph_seed_84,test,84
0,0.004,0.0,0.996,25.292,2.0,1,18,sir_graph_seed_85,test,85
1,0.004,0.0,0.996,25.292,2.0,1,17,sir_graph_seed_85,test,85
2,0.004,0.0,0.996,25.292,2.0,1,16,sir_graph_seed_85,test,85
3,0.006,0.0,0.994,25.292,2.0,1,15,sir_graph_seed_85,test,85
4,0.008,0.0,0.992,25.292,2.0,1,14,sir_graph_seed_85,test,85
5,0.008,0.0,0.992,25.292,2.0,1,13,sir_graph_seed_85,test,85
6,0.014,0.0,0.986,25.292,2.0,1,12,sir_graph_seed_85,test,85
7,0.026,0.0,0.974,25.292,2.0,1,11,sir_graph_seed_85,test,85
8,0.034,0.0,0.966,25.292,1.0,1,10,sir_graph_seed_85,test,85
9,0.054,0.002,0.944,25.292,1.0,1,9,sir_graph_seed_85,test,85
10,0.084,0.004,0.912,25.292,1.0,1,8,sir_graph_seed_85,test,85
11,0.12,0.004,0.876,25.292,1.0,1,7,sir_graph_seed_85,test,85
12,0.188,0.004,0.808,25.292,1.0,1,6,sir_graph_seed_85,test,85
13,0.242,0.006,0.752,25.292,1.0,1,5,sir_graph_seed_85,test,85
14,0.32,0.008,0.672,25.292,1.0,1,4,sir_graph_seed_85,test,85
15,0.392,0.012,0.596,25.292,1.0,1,3,sir_graph_seed_85,test,85
16,0.484,0.012,0.504,25.292,1.0,1,2,sir_graph_seed_85,test,85
17,0.582,0.016,0.402,25.292,1.0,1,1,sir_graph_seed_85,test,85
18,0.656,0.028,0.316,25.292,1.0,1,0,sir_graph_seed_85,test,85
0,0.004,0.0,0.996,25.184,1.0,1,15,sir_graph_seed_86,test,86
1,0.006,0.0,0.994,25.184,1.0,1,14,sir_graph_seed_86,test,86
2,0.008,0.0,0.992,25.184,1.0,1,13,sir_graph_seed_86,test,86
3,0.014,0.0,0.986,25.184,1.0,1,12,sir_graph_seed_86,test,86
4,0.026,0.0,0.974,25.184,1.0,1,11,sir_graph_seed_86,test,86
5,0.036,0.0,0.964,25.184,1.0,1,10,sir_graph_seed_86,test,86
6,0.058,0.0,0.942,25.184,1.0,1,9,sir_graph_seed_86,test,86
7,0.086,0.0,0.914,25.184,1.0,1,8,sir_graph_seed_86,test,86
8,0.118,0.0,0.882,25.184,1.0,1,7,sir_graph_seed_86,test,86
9,0.164,0.0,0.836,25.184,1.0,1,6,sir_graph_seed_86,test,86
10,0.214,0.002,0.784,25.184,1.0,1,5,sir_graph_seed_86,test,86
11,0.29,0.01,0.7,25.184,1.0,1,4,sir_graph_seed_86,test,86
12,0.388,0.01,0.602,25.184,1.0,1,3,sir_graph_seed_86,test,86
13,0.508,0.016,0.476,25.184,1.0,1,2,sir_graph_seed_86,test,86
14,0.592,0.03,0.378,25.184,1.0,1,1,sir_graph_seed_86,test,86
15,0.666,0.042,0.292,25.184,1.0,1,0,sir_graph_seed_86,test,86
0,0.004,0.0,0.996,25.268,1.0,1,14,sir_graph_seed_87,test,87
1,0.012,0.0,0.988,25.268,1.0,1,13,sir_graph_seed_87,test,87
2,0.018,0.0,0.982,25.268,1.0,1,12,sir_graph_seed_87,test,87
3,0.028,0.0,0.972,25.268,1.0,1,11,sir_graph_seed_87,test,87
4,0.038,0.0,0.962,25.268,1.0,1,10,sir_graph_seed_87,test,87
5,0.048,0.002,0.95,25.268,1.0,1,9,sir_graph_seed_87,test,87
6,0.07,0.002,0.928,25.268,1.0,1,8,sir_graph_seed_87,test,87
7,0.094,0.002,0.904,25.268,1.0,1,7,sir_graph_seed_87,test,87
8,0.14,0.004,0.856,25.268,1.0,1,6,sir_graph_seed_87,test,87
9,0.19,0.004,0.806,25.268,1.0,1,5,sir_graph_seed_87,test,87
10,0.27,0.006,0.724,25.268,1.0,1,4,sir_graph_seed_87,test,87
11,0.35,0.01,0.64,25.268,1.0,1,3,sir_graph_seed_87,test,87
12,0.468,0.014,0.518,25.268,1.0,1,2,sir_graph_seed_87,test,87
13,0.56,0.02,0.42,25.268,1.0,1,1,sir_graph_seed_87,test,87
14,0.656,0.022,0.322,25.268,1.0,1,0,sir_graph_seed_87,test,87
0,0.004,0.0,0.996,25.076,2.0,1,16,sir_graph_seed_88,test,88
1,0.006,0.0,0.994,25.076,2.0,1,15,sir_graph_seed_88,test,88
2,0.008,0.0,0.992,25.076,2.0,1,14,sir_graph_seed_88,test,88
3,0.01,0.0,0.99,25.076,2.0,1,13,sir_graph_seed_88,test,88
4,0.018,0.0,0.982,25.076,1.0,1,12,sir_graph_seed_88,test,88
5,0.026,0.002,0.972,25.076,1.0,1,11,sir_graph_seed_88,test,88
6,0.038,0.002,0.96,25.076,1.0,1,10,sir_graph_seed_88,test,88
7,0.054,0.002,0.944,25.076,1.0,1,9,sir_graph_seed_88,test,88
8,0.068,0.004,0.928,25.076,1.0,1,8,sir_graph_seed_88,test,88
9,0.1,0.004,0.896,25.076,1.0,1,7,sir_graph_seed_88,test,88
10,0.132,0.004,0.864,25.076,1.0,1,6,sir_graph_seed_88,test,88
11,0.19,0.004,0.806,25.076,1.0,1,5,sir_graph_seed_88,test,88
12,0.272,0.004,0.724,25.076,1.0,1,4,sir_graph_seed_88,test,88
13,0.376,0.004,0.62,25.076,1.0,1,3,sir_graph_seed_88,test,88
14,0.478,0.006,0.516,25.076,1.0,1,2,sir_graph_seed_88,test,88
15,0.59,0.012,0.398,25.076,1.0,1,1,sir_graph_seed_88,test,88
16,0.678,0.024,0.298,25.076,1.0,1,0,sir_graph_seed_88,test,88
0,0.004,0.0,0.996,25.452,2.0,1,15,sir_graph_seed_89,test,89
1,0.006,0.002,0.992,25.452,2.0,1,14,sir_graph_seed_89,test,89
2,0.012,0.002,0.986,25.452,2.0,1,13,sir_graph_seed_89,test,89
3,0.018,0.002,0.98,25.452,2.0,1,12,sir_graph_seed_89,test,89
4,0.03,0.004,0.966,25.452,1.0,1,11,sir_graph_seed_89,test,89
5,0.046,0.004,0.95,25.452,1.0,1,10,sir_graph_seed_89,test,89
6,0.052,0.004,0.944,25.452,1.0,1,9,sir_graph_seed_89,test,89
7,0.074,0.006,0.92,25.452,1.0,1,8,sir_graph_seed_89,test,89
8,0.104,0.006,0.89,25.452,1.0,1,7,sir_graph_seed_89,test,89
9,0.15,0.008,0.842,25.452,1.0,1,6,sir_graph_seed_89,test,89
10,0.194,0.008,0.798,25.452,1.0,1,5,sir_graph_seed_89,test,89
11,0.262,0.01,0.728,25.452,1.0,1,4,sir_graph_seed_89,test,89
12,0.344,0.016,0.64,25.452,1.0,1,3,sir_graph_seed_89,test,89
13,0.462,0.018,0.52,25.452,1.0,1,2,sir_graph_seed_89,test,89
14,0.552,0.024,0.424,25.452,1.0,1,1,sir_graph_seed_89,test,89
15,0.648,0.028,0.324,25.452,1.0,1,0,sir_graph_seed_89,test,89
0,0.004,0.0,0.996,25.412,2.0,1,14,sir_graph_seed_90,test,90
1,0.006,0.0,0.994,25.412,2.0,1,13,sir_graph_seed_90,test,90
2,0.01,0.0,0.99,25.412,2.0,1,12,sir_graph_seed_90,test,90
3,0.018,0.0,0.982,25.412,1.0,1,11,sir_graph_seed_90,test,90
4,0.032,0.0,0.968,25.412,1.0,1,10,sir_graph_seed_90,test,90
5,0.05,0.0,0.95,25.412,1.0,1,9,sir_graph_seed_90,test,90
6,0.078,0.0,0.922,25.412,1.0,1,8,sir_graph_seed_90,test,90
7,0.104,0.0,0.896,25.412,1.0,1,7,sir_graph_seed_90,test,90
8,0.144,0.002,0.854,25.412,1.0,1,6,sir_graph_seed_90,test,90
9,0.206,0.004,0.79,25.412,1.0,1,5,sir_graph_seed_90,test,90
10,0.266,0.014,0.72,25.412,1.0,1,4,sir_graph_seed_90,test,90
11,0.362,0.02,0.618,25.412,1.0,1,3,sir_graph_seed_90,test,90
12,0.466,0.028,0.506,25.412,1.0,1,2,sir_graph_seed_90,test,90
13,0.56,0.034,0.406,25.412,1.0,1,1,sir_graph_seed_90,test,90
14,0.646,0.036,0.318,25.412,1.0,1,0,sir_graph_seed_90,test,90
0,0.004,0.0,0.996,25.164,2.0,1,17,sir_graph_seed_91,test,91
1,0.004,0.0,0.996,25.164,2.0,1,16,sir_graph_seed_91,test,91
2,0.004,0.0,0.996,25.164,2.0,1,15,sir_graph_seed_91,test,91
3,0.006,0.0,0.994,25.164,2.0,1,14,sir_graph_seed_91,test,91
4,0.012,0.0,0.988,25.164,1.0,1,13,sir_graph_seed_91,test,91
5,0.018,0.0,0.982,25.164,1.0,1,12,sir_graph_seed_91,test,91
6,0.028,0.0,0.972,25.164,1.0,1,11,sir_graph_seed_91,test,91
7,0.036,0.002,0.962,25.164,1.0,1,10,sir_graph_seed_91,test,91
8,0.054,0.002,0.944,25.164,1.0,1,9,sir_graph_seed_91,test,91
9,0.082,0.004,0.914,25.164,1.0,1,8,sir_graph_seed_91,test,91
10,0.108,0.006,0.886,25.164,1.0,1,7,sir_graph_seed_91,test,91
11,0.148,0.008,0.844,25.164,1.0,1,6,sir_graph_seed_91,test,91
12,0.214,0.014,0.772,25.164,1.0,1,5,sir_graph_seed_91,test,91
13,0.298,0.016,0.686,25.164,1.0,1,4,sir_graph_seed_91,test,91
14,0.382,0.016,0.602,25.164,1.0,1,3,sir_graph_seed_91,test,91
15,0.484,0.018,0.498,25.164,1.0,1,2,sir_graph_seed_91,test,91
16,0.59,0.028,0.382,25.164,1.0,1,1,sir_graph_seed_91,test,91
17,0.674,0.034,0.292,25.164,1.0,1,0,sir_graph_seed_91,test,91
0,0.004,0.0,0.996,24.924,2.0,1,15,sir_graph_seed_92,test,92
1,0.008,0.0,0.992,24.924,2.0,1,14,sir_graph_seed_92,test,92
2,0.01,0.0,0.99,24.924,2.0,1,13,sir_graph_seed_92,test,92
3,0.014,0.0,0.986,24.924,2.0,1,12,sir_graph_seed_92,test,92
4,0.018,0.0,0.982,24.924,1.0,1,11,sir_graph_seed_92,test,92
5,0.032,0.002,0.966,24.924,2.0,1,10,sir_graph_seed_92,test,92
6,0.048,0.002,0.95,24.924,1.0,1,9,sir_graph_seed_92,test,92
7,0.062,0.002,0.936,24.924,1.0,1,8,sir_graph_seed_92,test,92
8,0.094,0.002,0.904,24.924,1.0,1,7,sir_graph_seed_92,test,92
9,0.13,0.006,0.864,24.924,1.0,1,6,sir_graph_seed_92,test,92
10,0.158,0.006,0.836,24.924,1.0,1,5,sir_graph_seed_92,test,92
11,0.226,0.01,0.764,24.924,1.0,1,4,sir_graph_seed_92,test,92
12,0.316,0.01,0.674,24.924,1.0,1,3,sir_graph_seed_92,test,92
13,0.414,0.012,0.574,24.924,1.0,1,2,sir_graph_seed_92,test,92
14,0.498,0.018,0.484,24.924,1.0,1,1,sir_graph_seed_92,test,92
15,0.606,0.02,0.374,24.924,1.0,1,0,sir_graph_seed_92,test,92
0,0.004,0.0,0.996,24.916,2.0,1,17,sir_graph_seed_93,test,93
1,0.004,0.002,0.994,24.916,1.0,1,16,sir_graph_seed_93,test,93
2,0.006,0.002,0.992,24.916,1.0,1,15,sir_graph_seed_93,test,93
3,0.01,0.002,0.988,24.916,1.0,1,14,sir_graph_seed_93,test,93
4,0.014,0.002,0.984,24.916,1.0,1,13,sir_graph_seed_93,test,93
5,0.014,0.002,0.984,24.916,1.0,1,12,sir_graph_seed_93,test,93
6,0.018,0.002,0.98,24.916,1.0,1,11,sir_graph_seed_93,test,93
7,0.032,0.002,0.966,24.916,1.0,1,10,sir_graph_seed_93,test,93
8,0.046,0.002,0.952,24.916,1.0,1,9,sir_graph_seed_93,test,93
9,0.072,0.002,0.926,24.916,1.0,1,8,sir_graph_seed_93,test,93
10,0.106,0.002,0.892,24.916,1.0,1,7,sir_graph_seed_93,test,93
11,0.14,0.002,0.858,24.916,1.0,1,6,sir_graph_seed_93,test,93
12,0.198,0.006,0.796,24.916,1.0,1,5,sir_graph_seed_93,test,93
13,0.282,0.008,0.71,24.916,1.0,1,4,sir_graph_seed_93,test,93
14,0.364,0.012,0.624,24.916,1.0,1,3,sir_graph_seed_93,test,93
15,0.452,0.016,0.532,24.916,1.0,1,2,sir_graph_seed_93,test,93
16,0.56,0.02,0.42,24.916,1.0,1,1,sir_graph_seed_93,test,93
17,0.666,0.03,0.304,24.916,1.0,1,0,sir_graph_seed_93,test,93
0,0.004,0.0,0.996,25.236,1.0,1,16,sir_graph_seed_94,test,94
1,0.004,0.0,0.996,25.236,1.0,1,15,sir_graph_seed_94,test,94
2,0.006,0.0,0.994,25.236,1.0,1,14,sir_graph_seed_94,test,94
3,0.01,0.0,0.99,25.236,1.0,1,13,sir_graph_seed_94,test,94
4,0.016,0.0,0.984,25.236,1.0,1,12,sir_graph_seed_94,test,94
5,0.024,0.0,0.976,25.236,1.0,1,11,sir_graph_seed_94,test,94
6,0.036,0.0,0.964,25.236,1.0,1,10,sir_graph_seed_94,test,94
7,0.054,0.0,0.946,25.236,1.0,1,9,sir_graph_seed_94,test,94
8,0.078,0.0,0.922,25.236,1.0,1,8,sir_graph_seed_94,test,94
9,0.104,0.002,0.894,25.236,1.0,1,7,sir_graph_seed_94,test,94
10,0.152,0.002,0.846,25.236,1.0,1,6,sir_graph_seed_94,test,94
11,0.212,0.006,0.782,25.236,1.0,1,5,sir_graph_seed_94,test,94
12,0.288,0.008,0.704,25.236,1.0,1,4,sir_graph_seed_94,test,94
13,0.372,0.008,0.62,25.236,1.0,1,3,sir_graph_seed_94,test,94
14,0.464,0.01,0.526,25.236,1.0,1,2,sir_graph_seed_94,test,94
15,0.572,0.016,0.412,25.236,1.0,1,1,sir_graph_seed_94,test,94
16,0.668,0.024,0.308,25.236,1.0,1,0,sir_graph_seed_94,test,94
0,0.004,0.0,0.996,24.852,2.0,1,18,sir_graph_seed_95,test,95
1,0.004,0.0,0.996,24.852,2.0,1,17,sir_graph_seed_95,test,95
2,0.006,0.0,0.994,24.852,2.0,1,16,sir_graph_seed_95,test,95
3,0.008,0.0,0.992,24.852,2.0,1,15,sir_graph_seed_95,test,95
4,0.012,0.0,0.988,24.852,2.0,1,14,sir_graph_seed_95,test,95
5,0.018,0.002,0.98,24.852,2.0,1,13,sir_graph_seed_95,test,95
6,0.02,0.002,0.978,24.852,1.0,1,12,sir_graph_seed_95,test,95
7,0.034,0.002,0.964,24.852,1.0,1,11,sir_graph_seed_95,test,95
8,0.046,0.002,0.952,24.852,1.0,1,10,sir_graph_seed_95,test,95
9,0.066,0.002,0.932,24.852,1.0,1,9,sir_graph_seed_95,test,95
10,0.082,0.002,0.916,24.852,1.0,1,8,sir_graph_seed_95,test,95
11,0.102,0.004,0.894,24.852,1.0,1,7,sir_graph_seed_95,test,95
12,0.138,0.004,0.858,24.852,1.0,1,6,sir_graph_seed_95,test,95
13,0.19,0.006,0.804,24.852,1.0,1,5,sir_graph_seed_95,test,95
14,0.252,0.008,0.74,24.852,1.0,1,4,sir_graph_seed_95,test,95
15,0.324,0.008,0.668,24.852,1.0,1,3,sir_graph_seed_95,test,95
16,0.402,0.012,0.586,24.852,1.0,1,2,sir_graph_seed_95,test,95
17,0.52,0.014,0.466,24.852,1.0,1,1,sir_graph_seed_95,test,95
18,0.64,0.018,0.342,24.852,1.0,1,0,sir_graph_seed_95,test,95
0,0.004,0.0,0.996,24.16,2.0,1,14,sir_graph_seed_96,test,96
1,0.006,0.0,0.994,24.16,2.0,1,13,sir_graph_seed_96,test,96
2,0.012,0.0,0.988,24.16,1.0,1,12,sir_graph_seed_96,test,96
3,0.016,0.0,0.984,24.16,1.0,1,11,sir_graph_seed_96,test,96
4,0.032,0.0,0.968,24.16,1.0,1,10,sir_graph_seed_96,test,96
5,0.05,0.0,0.95,24.16,1.0,1,9,sir_graph_seed_96,test,96
6,0.07,0.0,0.93,24.16,1.0,1,8,sir_graph_seed_96,test,96
7,0.094,0.002,0.904,24.16,1.0,1,7,sir_graph_seed_96,test,96
8,0.128,0.002,0.87,24.16,1.0,1,6,sir_graph_seed_96,test,96
9,0.2,0.004,0.796,24.16,1.0,1,5,sir_graph_seed_96,test,96
10,0.292,0.01,0.698,24.16,1.0,1,4,sir_graph_seed_96,test,96
11,0.396,0.012,0.592,24.16,1.0,1,3,sir_graph_seed_96,test,96
12,0.472,0.016,0.512,24.16,1.0,1,2,sir_graph_seed_96,test,96
13,0.554,0.02,0.426,24.16,1.0,1,1,sir_graph_seed_96,test,96
14,0.64,0.024,0.336,24.16,1.0,1,0,sir_graph_seed_96,test,96
0,0.004,0.0,0.996,25.24,2.0,1,15,sir_graph_seed_97,test,97
1,0.008,0.0,0.992,25.24,2.0,1,14,sir_graph_seed_97,test,97
2,0.008,0.0,0.992,25.24,2.0,1,13,sir_graph_seed_97,test,97
3,0.012,0.0,0.988,25.24,2.0,1,12,sir_graph_seed_97,test,97
4,0.018,0.0,0.982,25.24,1.0,1,11,sir_graph_seed_97,test,97
5,0.024,0.0,0.976,25.24,1.0,1,10,sir_graph_seed_97,test,97
6,0.04,0.0,0.96,25.24,1.0,1,9,sir_graph_seed_97,test,97
7,0.058,0.0,0.942,25.24,1.0,1,8,sir_graph_seed_97,test,97
8,0.064,0.0,0.936,25.24,1.0,1,7,sir_graph_seed_97,test,97
9,0.11,0.002,0.888,25.24,1.0,1,6,sir_graph_seed_97,test,97
10,0.154,0.002,0.844,25.24,1.0,1,5,sir_graph_seed_97,test,97
11,0.24,0.002,0.758,25.24,1.0,1,4,sir_graph_seed_97,test,97
12,0.308,0.004,0.688,25.24,1.0,1,3,sir_graph_seed_97,test,97
13,0.434,0.006,0.56,25.24,1.0,1,2,sir_graph_seed_97,test,97
14,0.54,0.01,0.45,25.24,1.0,1,1,sir_graph_seed_97,test,97
15,0.656,0.014,0.33,25.24,1.0,1,0,sir_graph_seed_97,test,97
0,0.004,0.0,0.996,24.688,2.0,1,14,sir_graph_seed_98,test,98
1,0.004,0.0,0.996,24.688,2.0,1,13,sir_graph_seed_98,test,98
2,0.012,0.0,0.988,24.688,2.0,1,12,sir_graph_seed_98,test,98
3,0.018,0.0,0.982,24.688,2.0,1,11,sir_graph_seed_98,test,98
4,0.022,0.0,0.978,24.688,1.0,1,10,sir_graph_seed_98,test,98
5,0.036,0.0,0.964,24.688,1.0,1,9,sir_graph_seed_98,test,98
6,0.076,0.0,0.924,24.688,1.0,1,8,sir_graph_seed_98,test,98
7,0.104,0.004,0.892,24.688,1.0,1,7,sir_graph_seed_98,test,98
8,0.16,0.004,0.836,24.688,1.0,1,6,sir_graph_seed_98,test,98
9,0.218,0.004,0.778,24.688,1.0,1,5,sir_graph_seed_98,test,98
10,0.294,0.004,0.702,24.688,1.0,1,4,sir_graph_seed_98,test,98
11,0.39,0.008,0.602,24.688,1.0,1,3,sir_graph_seed_98,test,98
12,0.484,0.014,0.502,24.688,1.0,1,2,sir_graph_seed_98,test,98
13,0.56,0.022,0.418,24.688,1.0,1,1,sir_graph_seed_98,test,98
14,0.676,0.03,0.294,24.688,1.0,1,0,sir_graph_seed_98,test,98
0,0.004,0.0,0.996,24.848,2.0,1,19,sir_graph_seed_99,test,99
1,0.004,0.0,0.996,24.848,2.0,1,18,sir_graph_seed_99,test,99
2,0.004,0.0,0.996,24.848,2.0,1,17,sir_graph_seed_99,test,99
3,0.004,0.0,0.996,24.848,2.0,1,16,sir_graph_seed_99,test,99
4,0.008,0.0,0.992,24.848,2.0,1,15,sir_graph_seed_99,test,99
5,0.01,0.0,0.99,24.848,2.0,1,14,sir_graph_seed_99,test,99
6,0.014,0.0,0.986,24.848,2.0,1,13,sir_graph_seed_99,test,99
7,0.024,0.0,0.976,24.848,2.0,1,12,sir_graph_seed_99,test,99
8,0.03,0.0,0.97,24.848,1.0,1,11,sir_graph_seed_99,test,99
9,0.042,0.0,0.958,24.848,1.0,1,10,sir_graph_seed_99,test,99
10,0.052,0.002,0.946,24.848,1.0,1,9,sir_graph_seed_99,test,99
11,0.07,0.002,0.928,24.848,1.0,1,8,sir_graph_seed_99,test,99
12,0.104,0.002,0.894,24.848,1.0,1,7,sir_graph_seed_99,test,99
13,0.142,0.004,0.854,24.848,1.0,1,6,sir_graph_seed_99,test,99
14,0.202,0.004,0.794,24.848,1.0,1,5,sir_graph_seed_99,test,99
15,0.282,0.006,0.712,24.848,1.0,1,4,sir_graph_seed_99,test,99
16,0.35,0.006,0.644,24.848,1.0,1,3,sir_graph_seed_99,test,99
17,0.458,0.01,0.532,24.848,1.0,1,2,sir_graph_seed_99,test,99
18,0.56,0.014,0.426,24.848,1.0,1,1,sir_graph_seed_99,test,99
19,0.644,0.018,0.338,24.848,1.0,1,0,sir_graph_seed_99,test,99
