t,feature_0,feature_1,feature_2,feature_3,event_indicator,time_to_event,run_id,split,seed
17,3.607143,57.8,0.06,5780.0,1,26,ant_colony_seed_16,train,16
18,3.5903614,55.485,0.075,5548.5,1,25,ant_colony_seed_16,train,16
19,3.621951,53.33,0.13,5333.0,1,24,ant_colony_seed_16,train,16
20,3.597561,51.2,0.135,5120.0,1,23,ant_colony_seed_16,train,16
21,3.6022727,49.16,0.175,4916.0,1,22,ant_colony_seed_16,train,16
22,3.5930233,47.24,0.19,4724.0,1,21,ant_colony_seed_16,train,16
23,3.590909,45.16,0.15,4516.0,1,20,ant_colony_seed_16,train,16
24,3.6091955,43.155,0.165,4315.5,1,19,ant_colony_seed_16,train,16
25,3.6477273,41.39,0.275,4139.0,1,18,ant_colony_seed_16,train,16
26,3.6333334,39.62,0.255,3962.0,1,17,ant_colony_seed_16,train,16
27,3.6292136,37.835,0.25,3783.5,1,16,ant_colony_seed_16,train,16
28,3.6404495,36.18,0.32,3618.0,1,15,ant_colony_seed_16,train,16
29,3.607143,34.765,0.36,3476.5,1,14,ant_colony_seed_16,train,16
30,3.6117647,33.165,0.33,3316.5,1,13,ant_colony_seed_16,train,16
31,3.639535,31.725,0.4,3172.5,1,12,ant_colony_seed_16,train,16
32,3.6296296,30.31,0.39,3031.0,1,11,ant_colony_seed_16,train,16
33,3.607143,28.965,0.46,2896.5,1,10,ant_colony_seed_16,train,16
34,3.5833333,27.735,0.485,2773.5,1,9,ant_colony_seed_16,train,16
35,3.6024096,26.565,0.465,2656.5,1,8,ant_colony_seed_16,train,16
36,3.5813954,25.325,0.44,2532.5,1,7,ant_colony_seed_16,train,16
37,3.628205,24.19,0.495,2419.0,1,6,ant_colony_seed_16,train,16
38,3.658228,23.07,0.49,2307.0,1,5,ant_colony_seed_16,train,16
39,3.642857,22.045,0.53,2204.5,1,4,ant_colony_seed_16,train,16
40,3.6666667,21.065,0.545,2106.5,1,3,ant_colony_seed_16,train,16
41,3.6436782,20.06,0.555,2006.0,1,2,ant_colony_seed_16,train,16
42,3.597826,19.025,0.545,1902.5,1,1,ant_colony_seed_16,train,16
43,3.6363637,18.095,0.605,1809.5,1,0,ant_colony_seed_16,train,16
0,3.621951,100.0,0.0,10000.0,1,38,ant_colony_seed_17,train,17
1,3.597701,97.5,0.0,9750.0,1,37,ant_colony_seed_17,train,17
2,3.6111112,95.0,0.0,9500.0,1,36,ant_colony_seed_17,train,17
3,3.6404495,92.5,0.0,9250.0,1,35,ant_colony_seed_17,train,17
4,3.6235294,90.0,0.0,9000.0,1,34,ant_colony_seed_17,train,17
5,3.6705883,87.5,0.0,8750.0,1,33,ant_colony_seed_17,train,17
6,3.625,85.0,0.0,8500.0,1,32,ant_colony_seed_17,train,17
7,3.621951,82.5,0.0,8250.0,1,31,ant_colony_seed_17,train,17
8,3.670886,80.0,0.0,8000.0,1,30,ant_colony_seed_17,train,17
9,3.6309524,77.5,0.0,7750.0,1,29,ant_colony_seed_17,train,17
10,3.6309524,75.0,0.0,7500.0,1,28,ant_colony_seed_17,train,17
11,3.6117647,72.5,0.0,7250.0,1,27,ant_colony_seed_17,train,17
12,3.607143,70.0,0.0,7000.0,1,26,ant_colony_seed_17,train,17
13,3.625,67.52,0.02,6752.0,1,25,ant_colony_seed_17,train,17
14,3.6046512,65.105,0.025,6510.5,1,24,ant_colony_seed_17,train,17
15,3.607143,62.74,0.07,6274.0,1,23,ant_colony_seed_17,train,17
16,3.6506023,60.585,0.16,6058.5,1,22,ant_colony_seed_17,train,17
17,3.6477273,58.48,0.135,5848.0,1,21,ant_colony_seed_17,train,17
18,3.6091955,56.26,0.1,5626.0,1,20,ant_colony_seed_17,train,17
19,3.6477273,54.07,0.115,5407.0,1,19,ant_colony_seed_17,train,17
20,3.6404495,51.87,0.125,5187.0,1,18,ant_colony_seed_17,train,17
21,3.627907,49.82,0.18,4982.0,1,17,ant_colony_seed_17,train,17
22,3.625,47.92,0.225,4792.0,1,16,ant_colony_seed_17,train,17
23,3.6436782,46.16,0.28,4616.0,1,15,ant_colony_seed_17,train,17
24,3.6153846,44.26,0.235,4426.0,1,14,ant_colony_seed_17,train,17
25,3.6179776,42.315,0.21,4231.5,1,13,ant_colony_seed_17,train,17
26,3.6136363,40.29,0.265,4029.0,1,12,ant_colony_seed_17,train,17
27,3.6179776,38.435,0.255,3843.5,1,11,ant_colony_seed_17,train,17
28,3.6352942,36.72,0.31,3672.0,1,10,ant_colony_seed_17,train,17
29,3.6363637,35.145,0.345,3514.5,1,9,ant_colony_seed_17,train,17
30,3.6111112,33.935,0.46,3393.5,1,8,ant_colony_seed_17,train,17
31,3.6046512,32.63,0.425,3263.0,1,7,ant_colony_seed_17,train,17
32,3.6022727,31.5,0.465,3150.0,1,6,ant_colony_seed_17,train,17
33,3.6206896,30.285,0.48,3028.5,1,5,ant_colony_seed_17,train,17
34,3.6363637,29.15,0.5,2915.0,1,4,ant_colony_seed_17,train,17
35,3.6309524,28.17,0.53,2817.0,1,3,ant_colony_seed_17,train,17
36,3.6117647,27.17,0.525,2717.0,1,2,ant_colony_seed_17,train,17
37,3.6385543,26.265,0.565,2626.5,1,1,ant_colony_seed_17,train,17
38,3.6585367,25.44,0.6,2544.0,1,0,ant_colony_seed_17,train,17
0,3.597701,100.0,0.0,10000.0,1,39,ant_colony_seed_18,train,18
1,3.6,97.5,0.0,9750.0,1,38,ant_colony_seed_18,train,18
2,3.6477273,95.0,0.0,9500.0,1,37,ant_colony_seed_18,train,18
3,3.6206896,92.5,0.0,9250.0,1,36,ant_colony_seed_18,train,18
4,3.6046512,90.0,0.0,9000.0,1,35,ant_colony_seed_18,train,18
5,3.639535,87.5,0.0,8750.0,1,34,ant_colony_seed_18,train,18
6,3.6309524,85.0,0.0,8500.0,1,33,ant_colony_seed_18,train,18
7,3.6321838,82.5,0.0,8250.0,1,32,ant_colony_seed_18,train,18
8,3.626506,80.0,0.0,8000.0,1,31,ant_colony_seed_18,train,18
9,3.6455696,77.5,0.0,7750.0,1,30,ant_colony_seed_18,train,18
10,3.6625,75.0,0.0,7500.0,1,29,ant_colony_seed_18,train,18
11,3.6746988,72.5,0.0,7250.0,1,28,ant_colony_seed_18,train,18
12,3.6818182,70.0,0.0,7000.0,1,27,ant_colony_seed_18,train,18
13,3.6666667,67.5,0.0,6750.0,1,26,ant_colony_seed_18,train,18
14,3.6666667,65.005,0.02,6500.5,1,25,ant_colony_seed_18,train,18
15,3.625,62.56,0.035,6256.0,1,24,ant_colony_seed_18,train,18
16,3.6511629,60.17,0.035,6017.0,1,23,ant_colony_seed_18,train,18
17,3.627907,57.9,0.12,5790.0,1,22,ant_colony_seed_18,train,18
18,3.6385543,55.765,0.165,5576.5,1,21,ant_colony_seed_18,train,18
19,3.6341465,53.75,0.155,5375.0,1,20,ant_colony_seed_18,train,18
20,3.597561,51.87,0.23,5187.0,1,19,ant_colony_seed_18,train,18
21,3.6235294,50.16,0.26,5016.0,1,18,ant_colony_seed_18,train,18
22,3.6547618,48.46,0.28,4846.0,1,17,ant_colony_seed_18,train,18
23,3.6309524,46.725,0.275,4672.5,1,16,ant_colony_seed_18,train,18
24,3.6470587,45.07,0.295,4507.0,1,15,ant_colony_seed_18,train,18
25,3.6463416,43.43,0.305,4343.0,1,14,ant_colony_seed_18,train,18
26,3.6470587,41.945,0.355,4194.5,1,13,ant_colony_seed_18,train,18
27,3.6547618,40.455,0.335,4045.5,1,12,ant_colony_seed_18,train,18
28,3.6547618,38.955,0.355,3895.5,1,11,ant_colony_seed_18,train,18
29,3.6705883,37.415,0.345,3741.5,1,10,ant_colony_seed_18,train,18
30,3.682927,35.985,0.385,3598.5,1,9,ant_colony_seed_18,train,18
31,3.6860466,34.65,0.435,3465.0,1,8,ant_colony_seed_18,train,18
32,3.678161,33.485,0.475,3348.5,1,7,ant_colony_seed_18,train,18
33,3.659091,32.42,0.5,3242.0,1,6,ant_colony_seed_18,train,18
34,3.6511629,31.35,0.5,3135.0,1,5,ant_colony_seed_18,train,18
35,3.6551723,30.52,0.56,3052.0,1,4,ant_colony_seed_18,train,18
36,3.6551723,29.62,0.565,2962.0,1,3,ant_colony_seed_18,train,18
37,3.625,28.785,0.575,2878.5,1,2,ant_colony_seed_18,train,18
38,3.6321838,28.015,0.59,2801.5,1,1,ant_colony_seed_18,train,18
39,3.642857,27.215,0.605,2721.5,1,0,ant_colony_seed_18,train,18
0,3.6162791,100.0,0.0,10000.0,1,41,ant_colony_seed_19,train,19
1,3.627907,97.5,0.0,9750.0,1,40,ant_colony_seed_19,train,19
2,3.639535,95.0,0.0,9500.0,1,39,ant_colony_seed_19,train,19
3,3.6235294,92.5,0.0,9250.0,1,38,ant_colony_seed_19,train,19
4,3.6436782,90.0,0.0,9000.0,1,37,ant_colony_seed_19,train,19
5,3.607143,87.5,0.0,8750.0,1,36,ant_colony_seed_19,train,19
6,3.642857,85.0,0.0,8500.0,1,35,ant_colony_seed_19,train,19
7,3.6136363,82.5,0.0,8250.0,1,34,ant_colony_seed_19,train,19
8,3.6086957,80.0,0.0,8000.0,1,33,ant_colony_seed_19,train,19
9,3.6,77.5,0.0,7750.0,1,32,ant_colony_seed_19,train,19
10,3.6263735,75.0,0.0,7500.0,1,31,ant_colony_seed_19,train,19
11,3.6309524,72.5,0.0,7250.0,1,30,ant_colony_seed_19,train,19
12,3.6506023,70.0,0.0,7000.0,1,29,ant_colony_seed_19,train,19
13,3.6744187,67.5,0.0,6750.0,1,28,ant_colony_seed_19,train,19
14,3.625,65.005,0.025,6500.5,1,27,ant_colony_seed_19,train,19
15,3.6235294,62.59,0.045,6259.0,1,26,ant_colony_seed_19,train,19
16,3.6206896,60.215,0.06,6021.5,1,25,ant_colony_seed_19,train,19
17,3.6153846,57.95,0.085,5795.0,1,24,ant_colony_seed_19,train,19
18,3.6463416,55.745,0.125,5574.5,1,23,ant_colony_seed_19,train,19
19,3.6385543,53.58,0.11,5358.0,1,22,ant_colony_seed_19,train,19
20,3.6144578,51.39,0.12,5139.0,1,21,ant_colony_seed_19,train,19
21,3.621951,49.25,0.13,4925.0,1,20,ant_colony_seed_19,train,19
22,3.6309524,47.2,0.17,4720.0,1,19,ant_colony_seed_19,train,19
23,3.597701,45.235,0.22,4523.5,1,18,ant_colony_seed_19,train,19
24,3.6333334,43.24,0.175,4324.0,1,17,ant_colony_seed_19,train,19
25,3.5913978,41.295,0.205,4129.5,1,16,ant_colony_seed_19,train,19
26,3.588889,39.42,0.23,3942.0,1,15,ant_colony_seed_19,train,19
27,3.5952382,37.65,0.275,3765.0,1,14,ant_colony_seed_19,train,19
28,3.6236558,35.875,0.255,3587.5,1,13,ant_colony_seed_19,train,19
29,3.6206896,34.22,0.3,3422.0,1,12,ant_colony_seed_19,train,19
30,3.6117647,32.7,0.36,3270.0,1,11,ant_colony_seed_19,train,19
31,3.6049383,31.275,0.38,3127.5,1,10,ant_colony_seed_19,train,19
32,3.621951,29.975,0.435,2997.5,1,9,ant_colony_seed_19,train,19
33,3.6777778,28.6,0.41,2860.0,1,8,ant_colony_seed_19,train,19
34,3.6404495,27.305,0.42,2730.5,1,7,ant_colony_seed_19,train,19
35,3.6263735,26.06,0.49,2606.0,1,6,ant_colony_seed_19,train,19
36,3.6666667,24.885,0.495,2488.5,1,5,ant_colony_seed_19,train,19
37,3.659091,23.815,0.545,2381.5,1,4,ant_colony_seed_19,train,19
38,3.6222222,22.88,0.545,2288.0,1,3,ant_colony_seed_19,train,19
39,3.6333334,21.785,0.505,2178.5,1,2,ant_colony_seed_19,train,19
40,3.6666667,20.745,0.52,2074.5,1,1,ant_colony_seed_19,train,19
41,3.6785715,19.865,0.615,1986.5,1,0,ant_colony_seed_19,train,19
0,3.597701,100.0,0.0,10000.0,1,38,ant_colony_seed_2,train,2
1,3.5824175,97.5,0.0,9750.0,1,37,ant_colony_seed_2,train,2
2,3.5777779,95.0,0.0,9500.0,1,36,ant_colony_seed_2,train,2
3,3.590909,92.5,0.0,9250.0,1,35,ant_colony_seed_2,train,2
4,3.597701,90.0,0.0,9000.0,1,34,ant_colony_seed_2,train,2
5,3.607143,87.5,0.0,8750.0,1,33,ant_colony_seed_2,train,2
6,3.6363637,85.0,0.0,8500.0,1,32,ant_colony_seed_2,train,2
7,3.6091955,82.5,0.0,8250.0,1,31,ant_colony_seed_2,train,2
8,3.6404495,80.0,0.0,8000.0,1,30,ant_colony_seed_2,train,2
9,3.6321838,77.5,0.0,7750.0,1,29,ant_colony_seed_2,train,2
10,3.6333334,75.0,0.0,7500.0,1,28,ant_colony_seed_2,train,2
11,3.6206896,72.53,0.02,7253.0,1,27,ant_colony_seed_2,train,2
12,3.6511629,70.095,0.02,7009.5,1,26,ant_colony_seed_2,train,2
13,3.6352942,67.66,0.02,6766.0,1,25,ant_colony_seed_2,train,2
14,3.617284,65.245,0.025,6524.5,1,24,ant_colony_seed_2,train,2
15,3.6206896,62.85,0.03,6285.0,1,23,ant_colony_seed_2,train,2
16,3.6222222,60.435,0.025,6043.5,1,22,ant_colony_seed_2,train,2
17,3.6091955,58.04,0.04,5804.0,1,21,ant_colony_seed_2,train,2
18,3.642857,55.69,0.115,5569.0,1,20,ant_colony_seed_2,train,2
19,3.639535,53.65,0.15,5365.0,1,19,ant_colony_seed_2,train,2
20,3.621951,51.685,0.19,5168.5,1,18,ant_colony_seed_2,train,2
21,3.626506,49.69,0.16,4969.0,1,17,ant_colony_seed_2,train,2
22,3.6195652,47.665,0.205,4766.5,1,16,ant_colony_seed_2,train,2
23,3.639535,45.835,0.235,4583.5,1,15,ant_colony_seed_2,train,2
24,3.6511629,44.015,0.225,4401.5,1,14,ant_colony_seed_2,train,2
25,3.6588235,42.105,0.215,4210.5,1,13,ant_colony_seed_2,train,2
26,3.6,40.18,0.21,4018.0,1,12,ant_colony_seed_2,train,2
27,3.6091955,38.33,0.275,3833.0,1,11,ant_colony_seed_2,train,2
28,3.626506,36.755,0.355,3675.5,1,10,ant_colony_seed_2,train,2
29,3.6067417,35.29,0.385,3529.0,1,9,ant_colony_seed_2,train,2
30,3.6206896,34.035,0.46,3403.5,1,8,ant_colony_seed_2,train,2
31,3.6753247,32.9,0.455,3290.0,1,7,ant_colony_seed_2,train,2
32,3.658228,31.705,0.46,3170.5,1,6,ant_colony_seed_2,train,2
33,3.6341465,30.43,0.45,3043.0,1,5,ant_colony_seed_2,train,2
34,3.6235294,29.155,0.42,2915.5,1,4,ant_colony_seed_2,train,2
35,3.6419754,27.82,0.42,2782.0,1,3,ant_colony_seed_2,train,2
36,3.6818182,26.4,0.415,2640.0,1,2,ant_colony_seed_2,train,2
37,3.6704545,25.145,0.525,2514.5,1,1,ant_colony_seed_2,train,2
38,3.642857,24.31,0.625,2431.0,1,0,ant_colony_seed_2,train,2
0,3.5731707,100.0,0.0,10000.0,1,37,ant_colony_seed_20,train,20
1,3.6,97.5,0.0,9750.0,1,36,ant_colony_seed_20,train,20
2,3.6375,95.0,0.0,9500.0,1,35,ant_colony_seed_20,train,20
3,3.607143,92.5,0.0,9250.0,1,34,ant_colony_seed_20,train,20
4,3.6385543,90.0,0.0,9000.0,1,33,ant_colony_seed_20,train,20
5,3.5955057,87.5,0.0,8750.0,1,32,ant_colony_seed_20,train,20
6,3.6179776,85.0,0.0,8500.0,1,31,ant_colony_seed_20,train,20
7,3.597701,82.5,0.0,8250.0,1,30,ant_colony_seed_20,train,20
8,3.626506,80.0,0.0,8000.0,1,29,ant_colony_seed_20,train,20
9,3.5952382,77.5,0.0,7750.0,1,28,ant_colony_seed_20,train,20
10,3.5833333,75.0,0.0,7500.0,1,27,ant_colony_seed_20,train,20
11,3.6,72.55,0.03,7255.0,1,26,ant_colony_seed_20,train,20
12,3.5952382,70.155,0.03,7015.5,1,25,ant_colony_seed_20,train,20
13,3.6235294,67.76,0.035,6776.0,1,24,ant_colony_seed_20,train,20
14,3.620253,65.415,0.06,6541.5,1,23,ant_colony_seed_20,train,20
15,3.6133332,63.21,0.1,6321.0,1,22,ant_colony_seed_20,train,20
16,3.6049383,61.035,0.1,6103.5,1,21,ant_colony_seed_20,train,20
17,3.6046512,58.84,0.095,5884.0,1,20,ant_colony_seed_20,train,20
18,3.6,56.61,0.1,5661.0,1,19,ant_colony_seed_20,train,20
19,3.607143,54.42,0.13,5442.0,1,18,ant_colony_seed_20,train,20
20,3.6091955,52.275,0.125,5227.5,1,17,ant_colony_seed_20,train,20
21,3.6136363,50.06,0.13,5006.0,1,16,ant_colony_seed_20,train,20
22,3.5697675,47.915,0.14,4791.5,1,15,ant_colony_seed_20,train,20
23,3.6024096,45.9,0.205,4590.0,1,14,ant_colony_seed_20,train,20
24,3.586207,44.02,0.22,4402.0,1,13,ant_colony_seed_20,train,20
25,3.6,42.13,0.23,4213.0,1,12,ant_colony_seed_20,train,20
26,3.6043956,40.48,0.3,4048.0,1,11,ant_colony_seed_20,train,20
27,3.5930233,38.825,0.275,3882.5,1,10,ant_colony_seed_20,train,20
28,3.590909,37.195,0.295,3719.5,1,9,ant_colony_seed_20,train,20
29,3.597826,35.605,0.32,3560.5,1,8,ant_colony_seed_20,train,20
30,3.6,34.06,0.365,3406.0,1,7,ant_colony_seed_20,train,20
31,3.621951,32.74,0.435,3274.0,1,6,ant_colony_seed_20,train,20
32,3.6046512,31.295,0.365,3129.5,1,5,ant_colony_seed_20,train,20
33,3.5930233,29.81,0.37,2981.0,1,4,ant_colony_seed_20,train,20
34,3.590909,28.57,0.48,2857.0,1,3,ant_colony_seed_20,train,20
35,3.6352942,27.54,0.54,2754.0,1,2,ant_colony_seed_20,train,20
36,3.6,26.745,0.585,2674.5,1,1,ant_colony_seed_20,train,20
37,3.6067417,25.955,0.6,2595.5,1,0,ant_colony_seed_20,train,20
0,3.586207,100.0,0.0,10000.0,1,42,ant_colony_seed_21,train,21
1,3.5955057,97.5,0.0,9750.0,1,41,ant_colony_seed_21,train,21
2,3.6046512,95.0,0.0,9500.0,1,40,ant_colony_seed_21,train,21
3,3.5777779,92.5,0.0,9250.0,1,39,ant_colony_seed_21,train,21
4,3.5882354,90.0,0.0,9000.0,1,38,ant_colony_seed_21,train,21
5,3.609756,87.5,0.0,8750.0,1,37,ant_colony_seed_21,train,21
6,3.5882354,85.0,0.0,8500.0,1,36,ant_colony_seed_21,train,21
7,3.5869565,82.5,0.0,8250.0,1,35,ant_colony_seed_21,train,21
8,3.5955057,80.0,0.0,8000.0,1,34,ant_colony_seed_21,train,21
9,3.5795455,77.5,0.0,7750.0,1,33,ant_colony_seed_21,train,21
10,3.6162791,75.0,0.0,7500.0,1,32,ant_colony_seed_21,train,21
11,3.6091955,72.53,0.03,7253.0,1,31,ant_colony_seed_21,train,21
12,3.6470587,70.095,0.02,7009.5,1,30,ant_colony_seed_21,train,21
13,3.6179776,67.66,0.04,6766.0,1,29,ant_colony_seed_21,train,21
14,3.6235294,65.31,0.045,6531.0,1,28,ant_colony_seed_21,train,21
15,3.6235294,62.96,0.045,6296.0,1,27,ant_colony_seed_21,train,21
16,3.6136363,60.59,0.04,6059.0,1,26,ant_colony_seed_21,train,21
17,3.5955057,58.28,0.08,5828.0,1,25,ant_colony_seed_21,train,21
18,3.5795455,55.955,0.055,5595.5,1,24,ant_colony_seed_21,train,21
19,3.6309524,53.67,0.065,5367.0,1,23,ant_colony_seed_21,train,21
20,3.6352942,51.34,0.065,5134.0,1,22,ant_colony_seed_21,train,21
21,3.5731707,49.04,0.09,4904.0,1,21,ant_colony_seed_21,train,21
22,3.5903614,46.715,0.095,4671.5,1,20,ant_colony_seed_21,train,21
23,3.6190476,44.7,0.175,4470.0,1,19,ant_colony_seed_21,train,21
24,3.6117647,42.82,0.21,4282.0,1,18,ant_colony_seed_21,train,21
25,3.6136363,41.12,0.295,4112.0,1,17,ant_colony_seed_21,train,21
26,3.5747128,39.49,0.295,3949.0,1,16,ant_colony_seed_21,train,21
27,3.5813954,37.87,0.32,3787.0,1,15,ant_colony_seed_21,train,21
28,3.6117647,36.225,0.295,3622.5,1,14,ant_colony_seed_21,train,21
29,3.6551723,34.6,0.325,3460.0,1,13,ant_colony_seed_21,train,21
30,3.6785715,33.065,0.34,3306.5,1,12,ant_colony_seed_21,train,21
31,3.6,31.62,0.375,3162.0,1,11,ant_colony_seed_21,train,21
32,3.6206896,30.295,0.415,3029.5,1,10,ant_colony_seed_21,train,21
33,3.6,28.845,0.37,2884.5,1,9,ant_colony_seed_21,train,21
34,3.6162791,27.52,0.4,2752.0,1,8,ant_colony_seed_21,train,21
35,3.6222222,26.095,0.41,2609.5,1,7,ant_colony_seed_21,train,21
36,3.6043956,24.76,0.45,2476.0,1,6,ant_colony_seed_21,train,21
37,3.597826,23.39,0.45,2339.0,1,5,ant_colony_seed_21,train,21
38,3.6091955,22.155,0.495,2215.5,1,4,ant_colony_seed_21,train,21
39,3.6136363,20.895,0.495,2089.5,1,3,ant_colony_seed_21,train,21
40,3.6477273,19.795,0.535,1979.5,1,2,ant_colony_seed_21,train,21
41,3.6296296,18.92,0.595,1892.0,1,1,ant_colony_seed_21,train,21
42,3.654321,18.095,0.61,1809.5,1,0,ant_colony_seed_21,train,21
0,3.6222222,100.0,0.0,10000.0,1,42,ant_colony_seed_22,train,22
1,3.6292136,97.5,0.0,9750.0,1,41,ant_colony_seed_22,train,22
2,3.625,95.0,0.0,9500.0,1,40,ant_colony_seed_22,train,22
3,3.6222222,92.5,0.0,9250.0,1,39,ant_colony_seed_22,train,22
4,3.6179776,90.0,0.0,9000.0,1,38,ant_colony_seed_22,train,22
5,3.6321838,87.5,0.0,8750.0,1,37,ant_colony_seed_22,train,22
6,3.6,85.0,0.0,8500.0,1,36,ant_colony_seed_22,train,22
7,3.6153846,82.5,0.0,8250.0,1,35,ant_colony_seed_22,train,22
8,3.6477273,80.0,0.0,8000.0,1,34,ant_colony_seed_22,train,22
9,3.6860466,77.5,0.0,7750.0,1,33,ant_colony_seed_22,train,22
10,3.6235294,75.0,0.0,7500.0,1,32,ant_colony_seed_22,train,22
11,3.6046512,72.5,0.0,7250.0,1,31,ant_colony_seed_22,train,22
12,3.6352942,70.0,0.0,7000.0,1,30,ant_colony_seed_22,train,22
13,3.6179776,67.5,0.0,6750.0,1,29,ant_colony_seed_22,train,22
14,3.6222222,65.025,0.015,6502.5,1,28,ant_colony_seed_22,train,22
15,3.6105263,62.59,0.02,6259.0,1,27,ant_colony_seed_22,train,22
16,3.6086957,60.19,0.045,6019.0,1,26,ant_colony_seed_22,train,22
17,3.6144578,57.8,0.06,5780.0,1,25,ant_colony_seed_22,train,22
18,3.6385543,55.485,0.075,5548.5,1,24,ant_colony_seed_22,train,22
19,3.617284,53.185,0.065,5318.5,1,23,ant_colony_seed_22,train,22
20,3.6144578,50.915,0.09,5091.5,1,22,ant_colony_seed_22,train,22
21,3.6144578,48.805,0.135,4880.5,1,21,ant_colony_seed_22,train,22
22,3.6117647,46.73,0.145,4673.0,1,20,ant_colony_seed_22,train,22
23,3.6022727,44.605,0.14,4460.5,1,19,ant_colony_seed_22,train,22
24,3.6046512,42.65,0.18,4265.0,1,18,ant_colony_seed_22,train,22
25,3.6022727,40.805,0.245,4080.5,1,17,ant_colony_seed_22,train,22
26,3.6,38.895,0.205,3889.5,1,16,ant_colony_seed_22,train,22
27,3.5913978,37.07,0.27,3707.0,1,15,ant_colony_seed_22,train,22
28,3.6222222,35.335,0.265,3533.5,1,14,ant_colony_seed_22,train,22
29,3.6179776,33.765,0.33,3376.5,1,13,ant_colony_seed_22,train,22
30,3.6179776,32.15,0.335,3215.0,1,12,ant_colony_seed_22,train,22
31,3.6444445,30.705,0.395,3070.5,1,11,ant_colony_seed_22,train,22
32,3.6304348,29.225,0.38,2922.5,1,10,ant_colony_seed_22,train,22
33,3.6153846,27.82,0.43,2782.0,1,9,ant_colony_seed_22,train,22
34,3.6162791,26.64,0.495,2664.0,1,8,ant_colony_seed_22,train,22
35,3.6551723,25.505,0.48,2550.5,1,7,ant_colony_seed_22,train,22
36,3.6555555,24.355,0.49,2435.5,1,6,ant_colony_seed_22,train,22
37,3.6436782,23.19,0.48,2319.0,1,5,ant_colony_seed_22,train,22
38,3.6292136,22.075,0.49,2207.5,1,4,ant_colony_seed_22,train,22
39,3.625,20.91,0.465,2091.0,1,3,ant_colony_seed_22,train,22
40,3.6666667,19.695,0.495,1969.5,1,2,ant_colony_seed_22,train,22
41,3.6555555,18.575,0.555,1857.5,1,1,ant_colony_seed_22,train,22
42,3.6516855,17.71,0.625,1771.0,1,0,ant_colony_seed_22,train,22
0,3.6352942,100.0,0.0,10000.0,1,42,ant_colony_seed_23,train,23
1,3.6263735,97.5,0.0,9750.0,1,41,ant_colony_seed_23,train,23
2,3.612903,95.0,0.0,9500.0,1,40,ant_colony_seed_23,train,23
3,3.5957446,92.5,0.0,9250.0,1,39,ant_colony_seed_23,train,23
4,3.5955057,90.0,0.0,9000.0,1,38,ant_colony_seed_23,train,23
5,3.5955057,87.5,0.0,8750.0,1,37,ant_colony_seed_23,train,23
6,3.5869565,85.0,0.0,8500.0,1,36,ant_colony_seed_23,train,23
7,3.5744681,82.5,0.0,8250.0,1,35,ant_colony_seed_23,train,23
8,3.5730338,80.0,0.0,8000.0,1,34,ant_colony_seed_23,train,23
9,3.6404495,77.5,0.0,7750.0,1,33,ant_colony_seed_23,train,23
10,3.6136363,75.0,0.0,7500.0,1,32,ant_colony_seed_23,train,23
11,3.6091955,72.5,0.0,7250.0,1,31,ant_colony_seed_23,train,23
12,3.609756,70.0,0.0,7000.0,1,30,ant_colony_seed_23,train,23
13,3.6385543,67.5,0.0,6750.0,1,29,ant_colony_seed_23,train,23
14,3.627907,65.0,0.0,6500.0,1,28,ant_colony_seed_23,train,23
15,3.6,62.53,0.03,6253.0,1,27,ant_colony_seed_23,train,23
16,3.6236558,60.15,0.045,6015.0,1,26,ant_colony_seed_23,train,23
17,3.6022727,57.88,0.08,5788.0,1,25,ant_colony_seed_23,train,23
18,3.597701,55.56,0.06,5556.0,1,24,ant_colony_seed_23,train,23
19,3.5833333,53.245,0.075,5324.5,1,23,ant_colony_seed_23,train,23
20,3.6024096,50.86,0.04,5086.0,1,22,ant_colony_seed_23,train,23
21,3.6046512,48.53,0.115,4853.0,1,21,ant_colony_seed_23,train,23
22,3.6091955,46.46,0.175,4646.0,1,20,ant_colony_seed_23,train,23
23,3.6385543,44.505,0.175,4450.5,1,19,ant_colony_seed_23,train,23
24,3.639535,42.625,0.205,4262.5,1,18,ant_colony_seed_23,train,23
25,3.6206896,40.68,0.215,4068.0,1,17,ant_colony_seed_23,train,23
26,3.6321838,38.87,0.235,3887.0,1,16,ant_colony_seed_23,train,23
27,3.6235294,37.005,0.255,3700.5,1,15,ant_colony_seed_23,train,23
28,3.6516855,35.265,0.28,3526.5,1,14,ant_colony_seed_23,train,23
29,3.6506023,33.675,0.31,3367.5,1,13,ant_colony_seed_23,train,23
30,3.627907,32.055,0.3,3205.5,1,12,ant_colony_seed_23,train,23
31,3.6321838,30.24,0.28,3024.0,1,11,ant_colony_seed_23,train,23
32,3.6086957,28.565,0.395,2856.5,1,10,ant_colony_seed_23,train,23
33,3.5681818,27.24,0.45,2724.0,1,9,ant_colony_seed_23,train,23
34,3.586207,26.045,0.51,2604.5,1,8,ant_colony_seed_23,train,23
35,3.625,24.92,0.5,2492.0,1,7,ant_colony_seed_23,train,23
36,3.6206896,23.825,0.505,2382.5,1,6,ant_colony_seed_23,train,23
37,3.6,22.955,0.57,2295.5,1,5,ant_colony_seed_23,train,23
38,3.6292136,22.005,0.55,2200.5,1,4,ant_colony_seed_23,train,23
39,3.607143,21.025,0.53,2102.5,1,3,ant_colony_seed_23,train,23
40,3.621951,20.19,0.585,2019.0,1,2,ant_colony_seed_23,train,23
